date,Apple,overlap,apple,aapl,apple store,apple watch,apple iphone,iphone,apple music,aapl stock price,aapl stock,apple pay,apple macbook,apple support,apple watch series 3,apple 4 watch,airpods,semiconductor,TSMC,apple factory,apple earnings,aapl earnings
2019-01-08,27.0,1.0,27.0,22.0,35.0,32.0,10.0,23.0,27.0,37.0,25.0,29.0,36.0,64.0,13.0,19.0,21.0,58.0,20.0,42.0,3.0,8.0
2019-01-09,26.0,1.0,26.0,30.0,36.0,31.0,10.0,23.0,27.0,49.0,38.0,27.0,35.0,57.0,9.0,16.0,20.0,74.0,14.0,45.0,2.0,6.0
2019-01-10,25.0,1.0,25.0,22.0,35.0,29.0,10.0,22.0,27.0,32.0,30.0,24.0,37.0,71.0,10.0,18.0,24.0,64.0,27.0,36.0,2.0,1.0
2019-01-11,25.0,1.0,25.0,19.0,36.0,28.0,10.0,23.0,26.0,38.0,28.0,28.0,35.0,63.0,9.0,16.0,25.0,61.0,22.0,29.0,2.0,1.0
2019-01-12,26.0,1.0,26.0,5.0,42.0,32.0,11.0,25.0,29.0,6.0,5.0,32.0,40.0,52.0,13.0,19.0,24.0,34.0,10.0,45.0,0.0,5.0
2019-01-13,27.0,1.0,27.0,4.0,39.0,32.0,12.0,25.0,29.0,2.0,3.0,29.0,35.0,53.0,12.0,18.0,22.0,29.0,7.0,43.0,2.0,3.0
2019-01-14,25.0,1.0,25.0,18.0,33.0,29.0,10.0,22.0,29.0,26.0,25.0,24.0,37.0,67.0,10.0,17.0,20.0,45.0,15.0,36.0,2.0,8.0
2019-01-15,24.0,1.0,24.0,16.0,33.0,26.0,10.0,21.0,25.0,21.0,20.0,24.0,34.0,60.0,9.0,14.0,19.0,65.0,13.0,24.0,2.0,3.0
2019-01-16,24.0,1.0,24.0,19.0,34.0,26.0,10.0,22.0,26.0,32.0,19.0,30.0,32.0,54.0,10.0,14.0,21.0,51.0,5.0,18.0,3.0,5.0
2019-01-17,24.0,1.0,24.0,20.0,34.0,26.0,10.0,22.0,29.0,28.0,20.0,29.0,33.0,51.0,8.0,14.0,21.0,59.0,42.0,36.0,5.0,5.0
2019-01-18,24.0,1.0,24.0,17.0,35.0,26.0,10.0,21.0,26.0,31.0,28.0,26.0,35.0,59.0,9.0,16.0,22.0,39.0,12.0,31.0,4.0,6.0
2019-01-19,25.0,1.0,25.0,5.0,38.0,28.0,11.0,24.0,31.0,14.0,6.0,28.0,42.0,55.0,10.0,16.0,20.0,42.0,13.0,20.0,1.0,2.0
2019-01-20,25.0,1.0,25.0,4.0,38.0,28.0,12.0,25.0,29.0,2.0,4.0,30.0,38.0,50.0,9.0,17.0,18.0,36.0,9.0,33.0,1.0,2.0
2019-01-21,23.0,1.0,23.0,6.0,35.0,24.0,10.0,21.0,23.0,8.0,8.0,26.0,40.0,63.0,7.0,14.0,17.0,55.0,14.0,36.0,1.0,0.0
2019-01-22,23.0,1.0,23.0,15.0,30.0,24.0,9.0,21.0,29.0,27.0,16.0,28.0,38.0,58.0,8.0,13.0,18.0,61.0,13.0,18.0,2.0,2.0
2019-01-23,23.0,1.0,23.0,14.0,32.0,24.0,9.0,21.0,23.0,24.0,20.0,31.0,38.0,49.0,8.0,13.0,17.0,70.0,21.0,39.0,4.0,5.0
2019-01-24,24.0,1.0,24.0,17.0,31.0,24.0,9.0,20.0,25.0,19.0,24.0,27.0,38.0,54.0,7.0,14.0,19.0,65.0,17.0,29.0,4.0,10.0
2019-01-25,23.0,1.0,23.0,17.0,35.0,26.0,9.0,21.0,24.0,14.0,20.0,28.0,34.0,54.0,8.0,13.0,21.0,52.0,24.0,32.0,7.0,10.0
2019-01-26,25.0,1.0,25.0,6.0,41.0,28.0,10.0,24.0,30.0,5.0,6.0,31.0,42.0,54.0,9.0,16.0,23.0,39.0,6.0,44.0,4.0,11.0
2019-01-27,25.0,1.0,25.0,4.0,37.0,29.0,11.0,23.0,30.0,2.0,3.0,29.0,42.0,52.0,10.0,18.0,23.0,49.0,10.0,43.0,1.0,2.0
2019-01-28,23.0,,23.0,16.0,32.0,24.0,10.0,20.0,25.0,8.0,19.0,26.0,42.0,52.0,9.0,11.0,26.0,49.0,17.0,15.0,14.0,8.0
2019-01-29,25.0,,25.0,50.0,28.0,24.0,10.0,21.0,27.0,31.0,49.0,31.0,39.0,70.0,7.0,11.0,20.0,56.0,30.0,31.0,84.0,69.0
2019-01-30,24.0,,24.0,49.0,31.0,24.0,10.0,21.0,23.0,63.0,54.0,28.0,40.0,72.0,7.0,10.0,20.0,62.0,35.0,19.0,38.0,38.0
2019-01-31,24.0,,24.0,35.0,33.0,22.0,10.0,21.0,22.0,82.0,45.0,27.0,31.0,60.0,8.0,11.0,18.0,62.0,38.0,11.0,9.0,13.0
2019-02-01,24.0,,24.0,25.0,39.0,24.0,10.0,20.0,30.0,46.0,39.0,29.0,41.0,66.0,8.0,11.0,18.0,53.0,27.0,32.0,1.0,2.0
2019-02-02,24.0,,24.0,4.0,37.0,27.0,10.0,23.0,25.0,6.0,7.0,30.0,37.0,43.0,8.0,14.0,19.0,42.0,10.0,40.0,0.0,0.0
2019-02-03,25.0,,25.0,3.0,32.0,28.0,10.0,23.0,28.0,6.0,3.0,26.0,39.0,36.0,9.0,16.0,19.0,22.0,10.0,30.0,2.0,0.0
2019-02-04,23.0,,23.0,21.0,31.0,23.0,10.0,20.0,28.0,29.0,24.0,24.0,34.0,57.0,8.0,12.0,17.0,59.0,2.0,19.0,2.0,6.0
2019-02-05,24.0,,24.0,22.0,33.0,24.0,10.0,21.0,26.0,50.0,26.0,28.0,41.0,54.0,8.0,13.0,18.0,53.0,11.0,35.0,0.0,0.0
2019-02-06,23.0,,23.0,20.0,31.0,24.0,10.0,20.0,23.0,50.0,29.0,31.0,40.0,56.0,8.0,12.0,17.0,67.0,17.0,15.0,3.0,2.0
2019-02-07,23.0,,23.0,18.0,29.0,22.0,9.0,20.0,24.0,32.0,21.0,27.0,38.0,47.0,11.0,12.0,18.0,72.0,11.0,39.0,0.0,0.0
2019-02-08,22.0,,22.0,17.0,35.0,25.0,10.0,20.0,28.0,29.0,16.0,28.0,38.0,63.0,9.0,12.0,16.0,66.0,9.0,32.0,0.0,0.0
2019-02-09,25.0,,25.0,3.0,39.0,28.0,10.0,23.0,29.0,6.0,4.0,32.0,39.0,57.0,10.0,15.0,18.0,29.0,5.0,22.0,1.0,0.0
2019-02-10,24.0,,24.0,4.0,32.0,27.0,11.0,23.0,25.0,0.0,3.0,31.0,39.0,47.0,9.0,16.0,18.0,34.0,2.0,47.0,0.0,0.0
2019-02-11,23.0,,23.0,16.0,32.0,24.0,10.0,21.0,28.0,18.0,20.0,26.0,40.0,51.0,9.0,12.0,17.0,58.0,13.0,30.0,3.0,0.0
2019-02-12,22.0,,22.0,17.0,33.0,23.0,9.0,20.0,21.0,23.0,20.0,30.0,41.0,46.0,8.0,12.0,17.0,52.0,32.0,27.0,1.0,6.0
2019-02-13,23.0,,23.0,13.0,32.0,24.0,8.0,19.0,24.0,26.0,15.0,28.0,31.0,40.0,9.0,11.0,20.0,67.0,19.0,34.0,0.0,4.0
2019-02-14,22.0,,22.0,15.0,31.0,24.0,9.0,19.0,24.0,16.0,25.0,25.0,34.0,46.0,11.0,11.0,21.0,49.0,15.0,43.0,2.0,0.0
2019-02-15,23.0,,23.0,15.0,30.0,24.0,9.0,20.0,28.0,22.0,26.0,29.0,34.0,49.0,10.0,15.0,19.0,51.0,14.0,12.0,1.0,2.0
2019-02-16,24.0,,24.0,4.0,39.0,27.0,9.0,23.0,26.0,0.0,5.0,30.0,37.0,50.0,10.0,16.0,19.0,34.0,17.0,40.0,0.0,0.0
2019-02-17,24.0,,24.0,2.0,37.0,26.0,9.0,23.0,26.0,6.0,2.0,26.0,39.0,60.0,9.0,15.0,19.0,27.0,7.0,48.0,1.0,0.0
2019-02-18,23.0,,23.0,6.0,37.0,25.0,9.0,21.0,24.0,10.0,7.0,25.0,39.0,49.0,8.0,12.0,16.0,59.0,15.0,31.0,2.0,0.0
2019-02-19,23.0,,23.0,13.0,30.0,23.0,10.0,20.0,24.0,18.0,20.0,42.0,45.0,47.0,7.0,12.0,16.0,47.0,24.0,31.0,0.0,2.0
2019-02-20,23.0,,23.0,16.0,32.0,24.0,9.0,20.0,21.0,21.0,16.0,33.0,40.0,56.0,8.0,11.0,16.0,78.0,26.0,42.0,0.0,4.0
2019-02-21,23.0,,23.0,11.0,29.0,24.0,10.0,21.0,19.0,23.0,13.0,35.0,37.0,51.0,8.0,11.0,17.0,70.0,17.0,15.0,2.0,0.0
2019-02-22,23.0,,23.0,12.0,32.0,23.0,10.0,21.0,27.0,30.0,19.0,32.0,32.0,47.0,8.0,11.0,16.0,62.0,23.0,16.0,0.0,0.0
2019-02-23,24.0,,24.0,2.0,37.0,28.0,10.0,23.0,27.0,6.0,5.0,30.0,36.0,50.0,12.0,14.0,17.0,31.0,2.0,40.0,1.0,0.0
2019-02-24,24.0,,24.0,3.0,33.0,27.0,10.0,24.0,31.0,3.0,2.0,28.0,40.0,52.0,12.0,15.0,17.0,31.0,8.0,31.0,1.0,0.0
2019-02-25,22.0,,22.0,14.0,30.0,23.0,9.0,20.0,26.0,23.0,22.0,26.0,32.0,57.0,7.0,11.0,16.0,71.0,13.0,30.0,2.0,2.0
2019-02-26,22.0,,22.0,14.0,29.0,23.0,9.0,20.0,25.0,18.0,19.0,29.0,38.0,52.0,7.0,11.0,16.0,53.0,28.0,42.0,0.0,2.0
2019-02-27,22.0,,22.0,13.0,28.0,24.0,8.0,19.0,25.0,25.0,17.0,25.0,35.0,50.0,9.0,12.0,16.0,62.0,13.0,26.0,4.0,0.0
2019-02-28,22.0,,22.0,12.0,33.0,22.0,9.0,20.0,27.0,21.0,18.0,27.0,34.0,66.0,8.0,10.0,15.0,49.0,11.0,32.0,1.0,0.0
2019-03-01,23.0,,23.0,12.0,34.0,23.0,9.0,19.0,24.0,25.0,18.0,28.0,36.0,57.0,7.0,11.0,16.0,57.0,16.0,28.0,0.0,0.0
2019-03-02,23.0,,23.0,5.0,38.0,27.0,10.0,22.0,31.0,12.0,5.0,31.0,29.0,55.0,7.0,14.0,17.0,28.0,5.0,27.0,0.0,0.0
2019-03-03,24.0,,24.0,3.0,36.0,27.0,10.0,23.0,28.0,3.0,3.0,36.0,34.0,55.0,12.0,15.0,17.0,40.0,15.0,13.0,2.0,2.0
2019-03-04,22.0,,22.0,13.0,32.0,23.0,9.0,20.0,26.0,32.0,17.0,26.0,34.0,50.0,8.0,11.0,16.0,69.0,22.0,19.0,1.0,2.0
2019-03-05,21.0,,21.0,14.0,31.0,22.0,9.0,20.0,22.0,27.0,17.0,29.0,30.0,59.0,7.0,11.0,17.0,77.0,9.0,43.0,3.0,0.0
2019-03-06,21.0,,21.0,12.0,32.0,22.0,8.0,19.0,22.0,33.0,15.0,22.0,31.0,49.0,7.0,11.0,16.0,70.0,19.0,27.0,1.0,0.0
2019-03-07,22.0,,22.0,9.0,32.0,20.0,9.0,20.0,22.0,27.0,15.0,29.0,32.0,44.0,7.0,11.0,16.0,65.0,22.0,19.0,2.0,2.0
2019-03-08,22.0,,22.0,11.0,32.0,22.0,8.0,19.0,26.0,19.0,14.0,29.0,31.0,49.0,9.0,12.0,16.0,62.0,14.0,48.0,0.0,0.0
2019-03-09,23.0,,23.0,3.0,33.0,24.0,10.0,23.0,27.0,0.0,5.0,30.0,31.0,40.0,8.0,12.0,18.0,36.0,15.0,14.0,0.0,0.0
2019-03-10,24.0,,24.0,3.0,34.0,26.0,9.0,22.0,27.0,3.0,3.0,25.0,40.0,43.0,10.0,13.0,17.0,43.0,17.0,52.0,0.0,0.0
2019-03-11,22.0,,22.0,13.0,32.0,21.0,8.0,19.0,21.0,37.0,18.0,25.0,34.0,51.0,7.0,10.0,16.0,62.0,17.0,35.0,0.0,2.0
2019-03-12,23.0,,23.0,18.0,30.0,23.0,8.0,19.0,21.0,18.0,25.0,25.0,37.0,50.0,7.0,10.0,15.0,66.0,11.0,31.0,1.0,2.0
2019-03-13,22.0,,22.0,18.0,32.0,21.0,9.0,20.0,24.0,10.0,21.0,25.0,35.0,45.0,7.0,12.0,17.0,67.0,11.0,38.0,0.0,0.0
2019-03-14,21.0,,21.0,16.0,28.0,21.0,9.0,19.0,23.0,29.0,24.0,28.0,33.0,49.0,8.0,12.0,17.0,59.0,4.0,11.0,2.0,0.0
2019-03-15,22.0,,22.0,16.0,28.0,20.0,8.0,19.0,24.0,11.0,27.0,21.0,35.0,39.0,8.0,12.0,17.0,64.0,9.0,32.0,2.0,0.0
2019-03-16,21.0,,21.0,5.0,35.0,22.0,10.0,21.0,24.0,0.0,5.0,25.0,29.0,41.0,10.0,12.0,18.0,33.0,10.0,36.0,0.0,2.0
2019-03-17,23.0,,23.0,3.0,32.0,26.0,10.0,22.0,22.0,0.0,1.0,28.0,32.0,52.0,11.0,13.0,16.0,24.0,13.0,22.0,1.0,2.0
2019-03-18,24.0,,24.0,16.0,36.0,22.0,10.0,20.0,25.0,24.0,19.0,30.0,33.0,51.0,8.0,11.0,17.0,58.0,16.0,48.0,0.0,2.0
2019-03-19,23.0,,23.0,16.0,33.0,22.0,9.0,20.0,20.0,30.0,22.0,26.0,41.0,51.0,8.0,10.0,16.0,59.0,15.0,30.0,4.0,0.0
2019-03-20,25.0,,25.0,12.0,33.0,21.0,9.0,19.0,24.0,16.0,13.0,29.0,32.0,47.0,7.0,11.0,36.0,45.0,16.0,32.0,1.0,0.0
